ID;Active(0/1);Name;Categories (x,y,z_);Disponible para pedidos (0 = No, 1 = Si);Mostrar Precio (0 = No, 1 = Si);Description;Image URLs (x,y,z...);Gestor avanzado de inventario;Cuando no haya existencias;Referencia nº
ACC-001 ;1;Juego Vicel Para Cofre Ayco Gris ;8;1;0;Juego Vicel Para Cofre Ayco Gris ;http://1791f0de.ngrok.io/images/accesorios/ACC-001.jpg;1;1;ACC-001
